meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,time,target_force,action_DF,action_F,cmd_DF,cmd_F,cmd_G
0.0326591980464378,0.326164852463488,0.504624200190744,3.24,4.32,1,4.13006988738669,11.65,0.18944639438343,1.4435467,-36.00891,0.6,0,0.5
0.0635056262105311,0.294275348677605,0.507240156461858,1.8,6.84,1,1.53599658192694,11.655,0.18944639438343,1.4435467,-36.00891,0.6,0,0.5
0.0839459278213555,0.258780565020961,0.508860484213535,1.44,5.94,1,11.561326944792,11.66,0.0242215154234548,4.381643,-67.49643,0.6,0,0.5
0.0986079576107206,0.236770980893703,0.50998230496539,2.16,5.94,1,0.650959807122995,11.665,0.0242215154234548,4.381643,-67.49643,0.6,0,0.5
0.108677962244088,0.205955778019809,0.510993892693993,3.96,3.24,1,0.0711081270790643,11.67,0.0242215154234548,4.381643,-67.49643,0.6,0,0.5
0.135866642134136,0.194952396639934,0.508216200717049,6.3,0,1,1.78014465773492,11.675,0.0242215154234548,4.381643,-67.49643,0.6,0,0.5
0.148787446799104,0.159557503331155,0.506262733459588,7.56,-0.18,1,0.467848750267017,11.68,0.0016329309113107,4.33862,-78.917435,0.6,0,0.5
0.167334586392377,0.137023054613586,0.505633445490074,9.54,0.18,1,-0.00518814661092648,11.685,0.0016329309113107,4.33862,-78.917435,0.6,0,0.5
0.188922291929089,0.11703053500106,0.503458325482447,11.7,-0.54,1,-0.661336100344848,11.69,0.0016329309113107,4.33862,-78.917435,0.6,0,0.5
0.203277836331989,0.101678656382911,0.503538458812988,13.32,-0.18,1,0.330515457625033,11.695,0.0016329309113107,4.33862,-78.917435,0.6,0,0.5
0.220861421433338,0.0949101967712585,0.50359592948848,15.12,-0.36,1,0.116885891293059,11.7,0,3.2274866,-76.48155,0.6,0,0.5
0.240635799787553,0.0944160602395973,0.502546280490936,17.28,-0.36,1,0.299996948149037,11.705,0,3.2274866,-76.48155,0.6,0,0.5
0.255577133502004,0.0864064539865199,0.502692133827513,19.26,-0.36,1,-0.0814844203009173,11.71,0,3.2274866,-76.48155,0.6,0,0.5
0.270130370075042,0.0887628757202102,0.5026116193099,21.42,-0.36,1,-0.0814844203009173,11.715,0,3.2274866,-76.48155,0.6,0,0.5
0.288045946628822,0.0679771340644584,0.502352635666154,23.58,-0.36,1,-0.279854731894893,11.72,0,3.1375067,-53.319695,0.6,0,0.5
0.301546002192186,0.0468047050515332,0.502974837355062,25.92,-0.36,1,0.376293221839028,11.725,0,3.1375067,-53.319695,0.6,0,0.5
0.31459905431101,0.0429424767429861,0.502790555845659,28.26,-0.36,1,0.0711081270790643,11.73,0,3.1375067,-53.319695,0.6,0,0.5
0.330101993221028,0.0341308574027054,0.502100269533163,30.6,-0.36,1,0.162663655507053,11.735,0,3.1375067,-53.319695,0.6,0,0.5
0.343220533798979,0.0277197067600859,0.502199669418272,33.12,-0.36,1,0.0253303628650698,11.74,0,2.0714812,-32.766888,0.6,0,0.5
0.35395281653273,0.0160799488183219,0.502222993866911,35.64,-0.36,1,0.223700674459046,11.745,0,2.0714812,-32.766888,0.6,0,0.5
0.366991996000664,0.00366686078534224,0.501677293775246,38.34,-0.36,1,0.223700674459046,11.75,0,2.0714812,-32.766888,0.6,0,0.5
0.378179726280766,-0.00476705746232926,0.501728721276665,40.86,-0.36,1,0.299996948149037,11.755,0,2.0714812,-32.766888,0.6,0,0.5
0.387699269100293,0.0186701647094204,0.501519121661968,43.56,-0.36,1,-0.127262184514912,11.76,0,1.755948,-26.629534,0.6,0,0.5
0.39721736783701,0.0118327201709176,0.501673622191925,46.26,-0.36,1,0.299996948149037,11.765,0,1.755948,-26.629534,0.6,0,0.5
0.406699844119421,0.00905933513380444,0.501558750270926,48.96,-0.36,1,-0.0967436750389155,11.77,0,1.755948,-26.629534,0.6,0,0.5
0.41348251971472,-0.00714741719110232,0.501907120301052,51.66,-0.36,1,0.376293221839028,11.775,0,1.755948,-26.629534,0.6,0,0.5
0.421691372551803,-0.00193953848337837,0.501829836522509,54.36,-0.36,1,-0.234076967680899,11.78,0,1.7055568,-54.60374,0.6,0,0.5
0.428873155097783,-0.00124796958269706,0.502203418729533,57.06,-0.36,1,0.208441419721048,11.785,0,1.7055568,-54.60374,0.6,0,0.5
0.434505629416558,-0.000592600454238838,0.502735774068661,59.58,-0.36,1,-0.157780693990908,11.79,0,1.7055568,-54.60374,0.6,0,0.5
0.44132022223226,0.00659945682388568,0.502778212283058,62.1,-0.36,1,0.0863673818170625,11.795,0,1.7055568,-54.60374,0.6,0,0.5
