meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,time,target_force,action_DF,action_F,cmd_DF,cmd_F,cmd_G
0.362651434228487,-0.00471710647223992,0.332950542945941,22.14,0,1,0.330515457625033,0.515,0,1.7975227,-58.071125,0.6,0,0.5
0.377001159979323,-0.00451533271118449,0.340589852285368,23.94,0,1,0.0558488723410662,0.52,0,1.6685237,-55.13346,0.6,0,0.5
0.377285925912335,-0.000938494369742702,0.348142077311639,25.56,0,1,0.26947843867304,0.525,0,1.6685237,-55.13346,0.6,0,0.5
0.387663227560223,-0.00892439745365578,0.356398747868244,27.36,0,1,-0.0357066560869228,0.53,0,1.6685237,-55.13346,0.6,0,0.5
0.402108750086483,-0.00417926153181834,0.362677271197645,29.16,0,1,0.162663655507053,0.535,0,1.6685237,-55.13346,0.6,0,0.5
0.398884489624999,-0.0124208828380507,0.368756681809681,30.96,0,1,-0.173039948728906,0.54,0,2.651655,-83.36671,0.6,0,0.5
0.401893519890898,-0.0181872840106326,0.375564931665414,32.58,0,1,0.0558488723410662,0.545,0,2.651655,-83.36671,0.6,0,0.5
0.414784568975794,0.00386188945602863,0.380563157218126,34.38,0,1,0.116885891293059,0.55,0,2.651655,-83.36671,0.6,0,0.5
0.421864822574166,-0.00207707046400527,0.386017122216581,36.18,0,1,0.223700674459046,0.555,0,2.651655,-83.36671,0.6,0,0.5
0.422596101587999,-0.0132441104967731,0.391973480286786,37.8,0,1,-0.112002929776914,0.56,0,2.5789585,-73.094,0.6,0,0.5
0.428085582308384,-0.0100986587477896,0.396676997708447,39.42,0,1,0.0711081270790643,0.565,0,2.5789585,-73.094,0.6,0,0.5
0.434875719149733,-0.01048795230108,0.400944390528538,41.04,0,1,-0.203558458204903,0.57,0,2.5789585,-73.094,0.6,0,0.5
0.432318081754557,-0.00886466834859438,0.406062390841348,42.66,0,1,0.345774712363031,0.575,0,2.5789585,-73.094,0.6,0,0.5
0.445501748502732,0.007111124335543,0.410451795374274,44.28,0,1,-0.14252143925291,0.58,0,3.2061768,-82.76105,0.6,0,0.5
0.44632304836635,-0.00465942390044696,0.414393088301545,45.72,0,1,0.101626636555061,0.585,0,3.2061768,-82.76105,0.6,0,0.5
0.44650637658997,-0.0106915816448302,0.418879041226271,47.16,0,1,-0.14252143925291,0.59,0,3.2061768,-82.76105,0.6,0,0.5
0.445385829755344,-0.0185295526784097,0.422815390913254,48.42,0,1,0.376293221839028,0.595,0,3.2061768,-82.76105,0.6,0,0.5
0.452246758537157,-0.0212161109619348,0.426321303867614,49.68,0,1,0.177922910245051,0.6,0,3.6908343,-71.12629,0.6,0,0.5
0.458549516476805,-0.0233329435537522,0.430575308894316,50.94,0,1,0.0253303628650698,0.605,0,3.6908343,-71.12629,0.6,0,0.5
0.460458075483153,-0.0180665258801941,0.434001880029311,52.02,0,1,-0.0814844203009173,0.61,0,3.6908343,-71.12629,0.6,0,0.5
0.464625568471401,-0.00573787405447105,0.436509096305078,53.1,0,1,0.223700674459046,0.615,0,3.6908343,-71.12629,0.6,0,0.5
0.468123322943249,-0.0252309729644052,0.440464897547366,54.18,0,1,-0.127262184514912,0.62,0,3.3823698,-55.936554,0.6,0,0.5
0.473557240531396,-0.0249597495491258,0.444142713943827,55.08,0,1,0.223700674459046,0.625,0,3.3823698,-55.936554,0.6,0,0.5
0.473351782932209,-0.0223355898906388,0.4465058993503,55.98,0,1,-0.0814844203009173,0.63,0,3.3823698,-55.936554,0.6,0,0.5
0.472746093092055,-0.0338328728770625,0.449551637308286,56.7,0,1,0.223700674459046,0.635,0,3.3823698,-55.936554,0.6,0,0.5
0.477010292077053,-0.02629868044793,0.452724657337456,57.42,0,1,-0.112002929776914,0.64,0,3.6480806,-63.7607,0.6,0,0.5
0.481463468140087,-0.0133786856704159,0.454769797276257,57.96,0,1,0.162663655507053,0.645,0,3.6480806,-63.7607,0.6,0,0.5
0.492227714463269,-0.0170492764209916,0.457926537003429,58.5,0,1,-0.0357066560869228,0.65,0,3.6480806,-63.7607,0.6,0,0.5
0.493884335267107,-0.0127802371492951,0.460650943404813,59.04,0,1,0.116885891293059,0.655,0,3.6480806,-63.7607,0.6,0,0.5
0.499369277276166,-0.0036675537251164,0.462769205256463,59.4,0,1,0.0100711081270717,0.66,0,3.3511977,-52.946125,0.6,0,0.5
0.505623080530502,-0.000891162466400617,0.465018365119955,59.76,0,1,0.284737693411039,0.665,0,3.3511977,-52.946125,0.6,0,0.5
0.502354196410212,-0.00263423798240998,0.467486106678967,60.12,0,1,-0.0967436750389155,0.67,0,3.3511977,-52.946125,0.6,0,0.5
0.506986618970417,7.07633533950195E-05,0.469555221470093,60.3,0,1,0.299996948149037,0.675,0,3.3511977,-52.946125,0.6,0,0.5
0.510947254686442,-0.00750817199265163,0.471616698569865,60.48,0,1,-0.0814844203009173,0.68,0,3.5392365,-50.881138,0.6,0,0.5
0.510472157793008,-0.00502731033436754,0.473618497379689,60.66,0,1,0.162663655507053,0.685,0,3.5392365,-50.881138,0.6,0,0.5
0.51016372314778,-0.00932605633712447,0.475577918476716,60.66,0,1,-0.295113986632892,0.69,0,3.5392365,-50.881138,0.6,0,0.5
0.512809150736326,-0.0152545814079491,0.477267283608492,60.66,0,1,0.147404400769055,0.695,0,3.5392365,-50.881138,0.6,0,0.5
0.519355887018378,-0.00848712561944715,0.479351293473613,60.66,-0.18,1,-0.173039948728906,0.7,0,3.095911,-46.581898,0.6,0,0.5
0.521273322665819,-0.00803375716415492,0.481071192113886,60.66,-0.18,1,0.116885891293059,0.705,0,3.095911,-46.581898,0.6,0,0.5
0.520349289132019,-0.00362240920828964,0.48209936928788,60.66,-0.18,1,0.0100711081270717,0.71,0,3.095911,-46.581898,0.6,0,0.5
0.523177367926583,-0.0130473620709242,0.484151819139848,60.48,-0.18,1,0.26947843867304,0.715,0,3.095911,-46.581898,0.6,0,0.5
0.526460638451521,-0.00581497001203537,0.485583877372905,60.48,-0.18,1,0.040589617603068,0.72,0,2.8195202,-45.185688,0.6,0,0.5
0.52980954029041,0.00403986132765457,0.486540190939478,60.48,-0.18,1,0.19318216498305,0.725,0,2.8195202,-45.185688,0.6,0,0.5
0.526880084272647,0.000802920198352669,0.487813673105169,60.48,-0.18,1,0.116885891293059,0.73,0,2.8195202,-45.185688,0.6,0,0.5
0.526793069709371,-0.00382716596354662,0.489267410981259,60.48,-0.18,1,0.330515457625033,0.735,0,2.8195202,-45.185688,0.6,0,0.5
0.53566735149452,0.0145006991292662,0.490218859758073,60.48,-0.18,1,-0.127262184514912,0.74,0,2.575309,-35.16029,0.6,0,0.5
0.535202743895398,0.000580666652351806,0.491552998169311,60.66,-0.18,1,0.147404400769055,0.745,0,2.575309,-35.16029,0.6,0,0.5
0.535822961644692,-0.0065687029309474,0.492780372251739,60.66,-0.18,1,0.0253303628650698,0.75,0,2.575309,-35.16029,0.6,0,0.5
0.537624684761105,-0.00962723410599716,0.493798202012761,60.66,-0.18,1,0.26947843867304,0.755,0,2.575309,-35.16029,0.6,0,0.5
0.540116697895045,-0.0115056461655137,0.49465777693544,60.66,-0.18,1,0.040589617603068,0.76,0,1.6014886,-26.379642,0.6,0,0.5
0.543848240453458,-0.00205869014139382,0.495432987030011,60.66,-0.18,1,-0.0814844203009173,0.765,0,1.6014886,-26.379642,0.6,0,0.5
0.548107278402301,-0.00351814280825631,0.496296534014815,60.66,-0.18,1,0.101626636555061,0.77,0,1.6014886,-26.379642,0.6,0,0.5
0.537386690197901,-0.00301396544046582,0.496303829859833,60.66,-0.18,1,0.238959929197044,0.775,0,1.6014886,-26.379642,0.6,0,0.5
0.542226355226103,-0.011565399228294,0.49746967397994,60.66,-0.18,1,0.0253303628650698,0.78,0,0.7621885,-19.387667,0.528656548261642,0,0.5
0.543966239841313,-0.00801915912738004,0.498170689026245,60.66,-0.18,1,0.330515457625033,0.785,0,0.7621885,-19.387667,0.528656548261642,0,0.5
0.550268079552355,-0.00302343611439994,0.498969121894423,60.66,-0.18,1,0.0253303628650698,0.79,0,0.7621885,-19.387667,0.528656548261642,0,0.5
0.552710547173315,-0.000828971393810523,0.499790720511306,60.66,-0.18,1,0.147404400769055,0.795,0,0.7621885,-19.387667,0.528656548261642,0,0.5
0.543536676187297,-0.00547016637665208,0.49997787363355,60.66,-0.18,1,-0.0814844203009173,0.8,0,0.45646647,0.9454665,0.436939939856529,0.58363995552063,0.5
0.548540826546917,-0.00405192575283163,0.500695140189814,60.66,-0.18,1,0.26947843867304,0.805,0,0.45646647,0.9454665,0.436939939856529,0.58363995552063,0.5
0.541825769713497,-0.0144082972412931,0.501409454699133,60.66,-0.18,1,0.162663655507053,0.81,0,0.45646647,0.9454665,0.436939939856529,0.58363995552063,0.5
0.547426000021589,-0.0129402109847502,0.502334243376558,60.66,-0.18,1,0.147404400769055,0.815,0,0.45646647,0.9454665,0.436939939856529,0.58363995552063,0.5
0.54378442883057,-0.0118741279456999,0.502681583783058,60.66,-0.18,1,0.0253303628650698,0.82,0,0.4253079,-31.033522,0.427592369914055,0,0.5
0.546703979666915,-0.00478870971446199,0.50333575324219,60.66,-0.18,1,0.0711081270790643,0.825,0,0.4253079,-31.033522,0.427592369914055,0,0.5
0.543935344452891,-0.0116999901860171,0.504059737858645,60.66,-0.18,1,-0.0662251655629191,0.83,0,0.4253079,-31.033522,0.427592369914055,0,0.5
0.549881765362022,-0.00768043402887995,0.504719713702972,60.84,-0.18,1,-0.0662251655629191,0.835,0,0.4253079,-31.033522,0.427592369914055,0,0.5
0.552254551559771,-0.0133477371904488,0.505392563651692,60.84,-0.18,1,0.0100711081270717,0.84,0,2.649505,-36.28721,0.6,0,0.5
0.547428134963908,-0.00669838118123972,0.505364589469848,60.84,-0.18,1,-0.157780693990908,0.845,0,2.649505,-36.28721,0.6,0,0.5
0.54967910207239,-0.0107924648490028,0.505903693267619,60.84,-0.18,1,0.162663655507053,0.85,0,2.649505,-36.28721,0.6,0,0.5
0.547813849846033,-0.0191429181782949,0.506143703677557,61.02,-0.18,1,0.0100711081270717,0.855,0,2.649505,-36.28721,0.6,0,0.5
0.546986133155575,0.0163519550795188,0.506397363213578,61.02,-0.18,1,0.0253303628650698,0.86,0,1.4333676,-57.57998,0.6,0,0.5
0.544940340973554,0.0228319464352664,0.506538931050252,61.2,-0.18,1,0.0711081270790643,0.865,0,1.4333676,-57.57998,0.6,0,0.5
0.543989766901342,0.0360651465733426,0.506097845886479,61.2,-0.18,1,-0.0967436750389155,0.87,0,1.4333676,-57.57998,0.6,0,0.5
0.543190437117597,0.031574187946588,0.505725050874741,61.38,-0.18,1,-0.00518814661092648,0.875,0,1.4333676,-57.57998,0.6,0,0.5
0.541471604117101,0.0386722142093298,0.505204752822384,61.38,-0.18,1,0.0558488723410662,0.88,0,1.7290922,-27.018816,0.6,0,0.5
0.540286597469024,0.0393682924395081,0.504599730802571,61.56,-0.18,1,0.177922910245051,0.885,0,1.7290922,-27.018816,0.6,0,0.5
0.539988796240976,0.046746684705538,0.503970456060318,61.56,-0.18,1,0.0711081270790643,0.89,0,1.7290922,-27.018816,0.6,0,0.5
0.539567661940578,0.0589624797446531,0.50324661343325,61.56,-0.18,1,0.162663655507053,0.895,0,1.7290922,-27.018816,0.6,0,0.5
0.539484405061485,0.0496736818319973,0.50278735545427,61.74,-0.18,1,0.0100711081270717,0.9,0,2.106315,-22.731022,0.6,0,0.5
0.538972068629372,0.0442592434131447,0.502322132289977,61.74,-0.18,1,-0.050965910824921,0.905,0,2.106315,-22.731022,0.6,0,0.5
0.538621400718651,0.046318542358168,0.501851898203108,61.74,-0.18,1,0.116885891293059,0.91,0,2.106315,-22.731022,0.6,0,0.5
0.538918133615517,0.0401877414727471,0.501444677841464,61.74,-0.18,1,-0.0357066560869228,0.915,0,2.106315,-22.731022,0.6,0,0.5
0.538409706293015,0.0382214948789727,0.500960667614132,61.74,-0.18,1,0.0253303628650698,0.92,0,2.133482,-66.71129,0.6,0,0.5
0.5383951085365,0.0400795650110388,0.500628526636132,61.74,-0.18,1,-0.14252143925291,0.925,0,2.133482,-66.71129,0.6,0,0.5
0.53860796076756,0.0248425996015854,0.500257144354553,61.74,-0.18,1,-0.0204474013489246,0.93,0,2.133482,-66.71129,0.6,0,0.5
0.538120292218769,0.010390012150383,0.500179275707717,61.74,-0.18,1,0.299996948149037,0.935,0,2.133482,-66.71129,0.6,0,0.5
0.538014670807811,0.0239561845566096,0.500392483410687,61.74,-0.18,1,0.0100711081270717,0.94,0,3.3151648,-83.98287,0.6,0,0.5
0.538703921427782,0.0234175924116605,0.499918052353238,61.74,-0.18,1,0.0711081270790643,0.945,0,3.3151648,-83.98287,0.6,0,0.5
0.538321819763879,0.00867142335914089,0.500116258779353,61.74,-0.18,1,0.238959929197044,0.95,0,3.3151648,-83.98287,0.6,0,0.5
0.538355400749632,0.00727735104320216,0.500295733984521,61.74,-0.18,1,-0.157780693990908,0.955,0,3.3151648,-83.98287,0.6,0,0.5
0.537906902095044,0.00621651001844654,0.500839111968821,61.74,-0.18,1,-0.0204474013489246,0.96,0,0.68658304,-23.71823,0.505974912643433,0,0.5
0.537789490073408,-0.00238593065721703,0.50135321672566,61.74,-0.18,1,0.162663655507053,0.965,0,0.68658304,-23.71823,0.505974912643433,0,0.5
0.537913063895299,-0.000180742869520903,0.501630239340282,61.74,-0.18,1,0.177922910245051,0.97,0,0.68658304,-23.71823,0.505974912643433,0,0.5
0.537398049664494,-0.0186801228804615,0.502376226792166,61.74,-0.18,1,0.254219183935042,0.975,0,0.68658304,-23.71823,0.505974912643433,0,0.5
0.537969246385328,-0.00194846959952255,0.502581278436835,61.74,-0.18,1,0.147404400769055,0.98,0,0.7452869,-13.247799,0.523586064577103,0,0.5
0.537108393966092,-0.0248012519847257,0.503450603042275,61.74,-0.18,1,0.040589617603068,0.985,0,0.7452869,-13.247799,0.523586064577103,0,0.5
0.538323122903116,-0.0140606149546166,0.503193258053185,61.74,-0.18,1,0.177922910245051,0.99,0,0.7452869,-13.247799,0.523586064577103,0,0.5
0.539283968787639,0.000834040108280266,0.503033435316611,61.74,-0.18,1,0.101626636555061,0.995,0,0.7452869,-13.247799,0.523586064577103,0,0.5
0.539291361410281,-0.00578285152376708,0.503367689476705,61.74,-0.18,1,0.0100711081270717,1,0,1.685595,-22.508165,0.6,0,0.5
0.538398328382957,0.0105471666142841,0.504237651490488,61.74,-0.18,1,0.0253303628650698,1.005,0,1.685595,-22.508165,0.6,0,0.5
0.537346553695675,0.0146685168309515,0.504751041782322,61.74,-0.18,1,0.223700674459046,1.01,0,1.685595,-22.508165,0.6,0,0.5
0.538390156167347,0.019036431147266,0.504179713956333,61.74,-0.18,1,0.040589617603068,1.015,0,1.685595,-22.508165,0.6,0,0.5
0.537165270825252,0.0130601399105735,0.505186003501357,61.74,-0.18,1,-0.0204474013489246,1.02,0,1.6521491,-26.246943,0.6,0,0.5
