strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model_key,model,seed,midi,trial,force_threshold
29,10.306901279309255,10.361831470235806,54.9301909265516,5.801477095858662,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
30,10.866190496015959,10.96606357042787,99.87307441191184,3.878810998870838,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
31,11.19077798785467,11.23572087134003,44.94288348536024,47.41346476638082,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
32,11.40550509784028,11.455441635046236,49.93653720595681,21.930509353923163,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
33,11.9448196996646,12.014730851752939,69.91115208833776,18.80236213263343,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
34,12.244438922900336,12.269407191503314,24.968268602977517,45.78072450941496,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
35,12.584007375900834,12.6239566056656,39.94922976476545,3.161626026184869,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
36,12.883626599136567,12.918582175180738,34.955576044170655,50.35850093081452,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
37,13.642661964667095,13.632674657225904,-9.987307441191362,47.108279671620856,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
38,13.922306573020446,13.977236763946998,54.9301909265516,35.618060853907906,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
39,14.30182425578571,14.346767139271071,44.94288348536024,13.934659871211906,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
40,14.621418093903827,14.66136732366859,39.94922976476367,39.249763481551575,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
41,14.861113472492415,14.906056355977773,44.942883485358465,3.222663045136862,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
42,15.185700964331126,15.205675579213509,19.974614882382724,49.06146427808467,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
43,15.500301148728646,15.515282109890434,14.980961161787931,61.71138645588549,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
44,15.580199608258175,15.650110760346514,69.91115208833953,5.603106784264631,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
45,16.064584019155944,16.044609404273565,-19.97461488237917,94.83922849208042,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
46,16.379184203553468,16.394165164715254,14.980961161786155,5.709921567430673,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
47,16.59890496725967,16.68879073423039,89.88576697072048,35.00769066438798,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
48,16.898524190495404,16.983416303745532,84.89211325012747,25.98947111423079,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
49,17.238092643495904,17.372921293951986,134.8286504560825,4.916440321054713,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
50,17.317991103025435,17.283035526981266,-34.95557604416888,42.65257728812522,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
51,17.79738186020261,17.812362821364395,14.980961161786155,14.178807947019877,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
52,18.33669646202693,18.26678530993859,-69.91115208833776,1.1626636555070533,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
53,18.881004717571848,18.9359349084984,54.9301909265516,30.1247291482284,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
54,19.175630287086985,19.21557951685175,39.94922976476545,3.3447370830408474,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
55,19.535173354969867,19.550154316131653,14.980961161786155,60.2922757652516,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
56,19.8347925782056,19.854767193087984,19.974614882382724,42.53050325022124,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
57,20.0595069956324,20.13940545516193,79.8984595295309,18.436140018921478,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
58,20.294208720500393,20.349138911426945,54.9301909265516,58.36960966826378,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
59,20.933396396736626,20.958364665339605,24.968268602979293,1.727256080812985,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
60,21.57258407297286,21.567590419252262,-4.993653720596569,1.5594042786950055,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
61,21.792304836679065,21.657476186222983,-134.8286504560825,21.6100650044252,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
62,22.431492512915298,22.376562321988747,-54.9301909265516,1.0711081270790643,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
63,22.511390972444826,22.481429050121253,-29.96192232357231,13.675252540665936,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
64,23.310375567740117,23.3303501826225,19.974614882382724,2.6885891293069264,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
65,23.530096331446323,23.585026522372875,54.9301909265516,9.89095736564228,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
66,23.84969016956444,23.88464574560861,34.95557604416888,3.848292489394842,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
67,24.169284007682556,24.179271315123746,9.987307441189586,35.09924619281597,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
68,24.249182467212083,24.30910631185923,59.92384464714817,3.359996337778845,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
69,24.728573224389258,24.713592263227472,-14.980961161786155,2.780144657734916,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
70,25.068141677389757,25.08811629227214,19.974614882382724,2.108737449262996,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
71,25.287862441095964,25.33779897830192,49.936537205955034,42.24057741019927,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
