strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model_key,model,seed,midi,trial,force_threshold
23,8.549420271937874,8.69424105925458,144.82078731670532,3.131107516708873,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
24,8.649296676983878,8.654290497236177,4.993820252298775,15.964140751365717,True,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
25,9.113721960447792,9.223586005998396,109.86404555060325,21.014954069643217,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
26,9.408357355333502,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
27,9.668036008453111,9.742943312237612,74.90730378450117,1.3762932218390276,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
28,9.987640504600321,10.067541628637123,79.90112403680172,8.136143070772437,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
29,10.30724500074753,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
30,10.86655286900515,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
31,11.191151185404658,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
32,11.405885456253566,11.301015230955263,-104.8702252983027,16.17777031769769,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
33,11.945218043501983,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
34,12.244847258639993,12.354711304190596,109.86404555060325,3.390514847254842,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
35,12.584427035796404,12.669321980085506,84.89494428910227,22.922360911893044,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
36,12.884056250934414,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
37,13.643116929284037,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
38,13.922770863412847,13.99268434694505,69.91348353220239,5.831995605334658,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
39,14.302301202587659,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
40,14.621905698734869,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
41,14.861609070845278,14.94151019488208,79.90112403680172,4.168736838892803,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
42,15.186207387244787,15.26111469102929,74.90730378450294,29.209173863948507,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
43,15.500818063139697,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
44,15.5807191871765,15.640645030204102,59.92584302760129,27.80532242805262,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
45,16.065119751649615,16.13503323518182,69.91348353220417,19.931546983245347,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
46,16.379730427544526,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
47,16.599458518645733,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
48,16.89908773378374,17.003957959082047,104.87022529830625,15.002807702871776,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
49,17.238667510940154,17.383488298256857,144.82078731670356,6.488143559068579,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
50,17.318568634976955,17.348531556490755,29.962921513799756,41.56917020172735,True,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
51,17.797975379197773,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
52,18.33730796644619,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
53,18.881634373946905,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
54,19.176269768832615,19.28613381438322,109.86404555060503,3.5583666493728217,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
55,19.535824826998226,19.58076920926893,44.94438227070319,1.4831080050050147,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
56,19.835454042136238,19.98027482945294,144.82078731670356,1.040589617603068,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
57,20.060175953489743,20.125095616769645,64.91966327990184,14.789178136539803,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
58,20.294885505347853,20.419731011655355,124.84550630750135,1.2694784386730404,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
59,20.93409449764227,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
60,21.57330348993669,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
61,21.793031581037898,21.857951244317803,64.9196632799054,31.98635822626423,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
62,22.43224057333232,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
63,22.512141697369124,22.552092259387525,39.95056201840086,15.76577043977174,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
64,23.31115293773715,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
65,23.530881028838355,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
66,23.850485524985565,23.98032485154537,129.83932655980368,15.704733420819746,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
67,24.170090021132776,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
68,24.249991145169577,24.28494788693568,34.956741766102084,36.777764213995766,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
69,24.729397889390395,24.809299013427196,79.90112403680172,18.115695669423516,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
70,25.068977666546804,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
71,25.28870575764801,25.358619241180214,69.91348353220417,26.004730368968787,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
72,25.82803834489643,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
73,26.12766756003444,26.202574863818942,74.90730378450294,12.591845454268013,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
74,26.467247337190848,26.572117562489154,104.87022529830625,1.1474044007690551,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
75,26.78685183333806,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
76,27.00657992443927,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
77,27.530931050930782,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
0,0.41946893224026244,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
1,0.7390643091852244,0.8139694756566997,74.90516647147538,17.032288583025586,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
2,0.9587861308348856,1.028697619541596,69.91148870671037,28.99554429761648,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
3,1.6179515957838695,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
4,2.1572687943784925,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
5,2.4968388823825145,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
6,2.696585992973116,2.7764848372093565,79.89884423624049,27.530655842768653,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
7,3.0161813699180775,3.096080214154318,79.89884423624049,4.626514481032748,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
8,3.3557514579220995,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
9,3.4755997242764605,3.4955744353355205,19.974711059060013,6.97643971068452,True,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
10,4.194689322402625,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
11,4.434385855111346,4.494309988288526,59.92413317718004,2.566515091402941,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
12,4.973703053705969,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
13,5.273323719591871,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
14,5.612893807595893,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
